"id","word","stem","lang","category","timestamp","profileid"
en:speakeasies,speakeasies,speakeasy,en,0,1688773852468,""
en:gladstone,gladstone,Gladstone,en,0,1688844621536,""
en:loafing,loafing,loaf,en,0,1688773873765,""
en:duffer,duffer,duffer,en,0,1688844382781,""
en:marcelled,marcelled,marcel,en,0,1688774438550,""
en:consumptive,consumptive,consumptive,en,0,1688822796955,""
en:manhandled,manhandled,manhandle,en,0,1688845010867,""
en:mosey,mosey,mosey,en,0,1688690881721,""
en:jabbered,jabbered,jabber,en,0,1688826862093,""
en:roadhouse,roadhouse,roadhouse,en,0,1688842320009,""
en:OF,OF,OF,en,0,1688852505912,""
en:dwindling,dwindling,dwindle,en,0,1688844242691,""
en:cockeyed,cockeyed,cockeyed,en,0,1688844823056,""
en:toting,toting,tot,en,0,1688690701824,""
en:blustering,blustering,bluster,en,0,1688690250212,""
en:rummy,rummy,rummy,en,0,1688922269303,""
en:tramp,tramp,tramp,en,0,1688839739839,""
en:juggled,juggled,juggle,en,0,1688859184991,""
en:woozy,woozy,woozy,en,0,1688916652259,""
en:leery,leery,leery,en,0,1688839843933,""
en:petering,petering,Peter,en,0,1688859435870,""
en:cuspidor,cuspidor,cuspidor,en,0,1688827216227,""
en:gluttony,gluttony,gluttony,en,0,1688844695768,""
en:ghastly,ghastly,ghastly,en,0,1688858940566,""
en:floundered,floundered,flounder,en,0,1688859786281,""
en:squawk,squawk,squawk,en,0,1688858454186,""
en:huskily,huskily,huskily,en,0,1688774510275,""
en:stolidity,stolidity,stolidity,en,0,1688858396857,""
en:racket,racket,racket,en,0,1688859077817,""
en:caper,caper,caper,en,0,1688925308155,""
en:leary,leary,Leary,en,0,1689021570454,""
en:blooey,blooey,blooey,en,0,1688946259644,""
en:bunk,bunk,bunk,en,0,1688926453207,""
en:flunkey,flunkey,flunkey,en,0,1688945484334,""
en:exhort,exhort,exhort,en,0,1689036258796,""
en:Wherefore,Wherefore,wherefore,en,0,1689032584739,""
en:behold,behold,behold,en,0,1689035737550,""
en:goodly,goodly,goodly,en,0,1689031503598,""
en:tarry,tarry,tarry,en,0,1689033122445,""
en:iniquity,iniquity,iniquity,en,0,1689030388836,""
en:smite,smite,smite,en,0,1689032198481,""
en:hearkened,hearkened,hearken,en,0,1689032726301,""
en:placid,placid,placid,en,0,1690122167118,""
en:croaker,croaker,croaker,en,0,1691678925218,""
en:Pounding,Pounding,pounding,en,0,1691674918237,""
en:thwarted,thwarted,thwart,en,0,1691533907048,""
en:hiding,hiding,hiding,en,0,1689296911312,""
en:cloven,cloven,cloven,en,0,1691679429688,""
en:florid,florid,florid,en,0,1691672368432,""
en:rattler,rattler,rattler,en,0,1691678576198,""
en:plodded,plodded,plod,en,0,1691674003797,""
en:recess,recess,recess,en,0,1691620225803,""
en:Cove,Cove,cove,en,0,1691680354173,""
en:gratuitously,gratuitously,gratuitously,en,0,1691534165581,""
en:peddle,peddle,peddle,en,0,1691534095982,""
en:had,had,had,en,0,1691624129289,""
en:weaning,weaning,wean,en,0,1691680276090,""
en:Bunk,Bunk,bunk,en,0,1691622446218,""
en:satisfying,satisfying,satisfying,en,0,1689296921358,""
en:room,room,room,en,0,1690122918707,""
en:bungle,bungle,bungle,en,0,1691680049244,""
en:scrawny,scrawny,scrawny,en,0,1689297923328,""
en:grift,grift,grift,en,0,1690133326329,""
en:flimflamming,flimflamming,flimflam,en,0,1691624133578,""
en:smolder,smolder,smolder,en,0,1691530445339,""
en:wangle,wangle,wangle,en,0,1691679602525,""
en:tinged,tinged,tinge,en,0,1689279992509,""
en:sorrel,sorrel,sorrel,en,0,1689296307719,""
en:hoops,hoops,hoop,en,0,1691679216838,""
en:gimcrackery,gimcrackery,gimcrackery,en,0,1690133554607,""
en:mongrels,mongrels,mongrel,en,0,1691629624660,""
en:offhand,offhand,offhand,en,0,1690134929494,""
en:tartar,tartar,tartar,en,0,1690119467749,""
en:wagged,wagged,wag,en,0,1691679288873,""
en:dinge,dinge,ding,en,0,1690135014406,""
en:jiggled,jiggled,jiggle,en,0,1691674875221,""
en:wiggling,wiggling,wiggle,en,0,1691629050969,""
en:roadster,roadster,roadster,en,0,1690135217808,""
en:lanky,lanky,lanky,en,0,1691672053041,""
en:conceited,conceited,conceited,en,0,1691680147254,""
en:stolid,stolid,stolid,en,0,1689296181906,""
en:ragged,ragged,ragged,en,0,1691534261706,""
en:wriggled,wriggled,wriggle,en,0,1691676064494,""
en:fastidious,fastidious,fastidious,en,0,1691530382589,""
en:writhing,writhing,writhe,en,0,1691620420681,""
en:charwomen,charwomen,charwoman,en,0,1697146668065,""
en:lag,lag,lag,en,0,1697148046119,""
en:alcove,alcove,alcove,en,0,1697146880231,""
en:aid,aid,aid,en,0,1697143425855,""
en:drab,drab,drab,en,0,1698496386259,""
en:wayward,wayward,wayward,en,0,1697141264475,""
en:cockups,cockups,cock-up,en,0,1698505918018,""
en:chichi,chichi,chichi,en,0,1698505860966,""
en:breeze,breeze,breeze,en,0,1697141450427,""
en:pill,pill,pill,en,0,1698502094960,""
en:scampering,scampering,scamper,en,0,1698496453119,""
en:waspish,waspish,waspish,en,0,1698377302230,""
en:curios,curios,curio,en,0,1698377048532,""
en:Publicans,Publicans,publican,en,0,1697146674731,""
en:snatches,snatches,snatch,en,0,1698496424133,""
en:strands,strands,strand,en,0,1698506933816,""
en:endowment,endowment,endowment,en,0,1697146728497,""
en:tinsel,tinsel,tinsel,en,0,1698496472051,""
en:parched,parched,parched,en,0,1698502101401,""
en:seedy,seedy,seedy,en,0,1697146204685,""
en:stroke,stroke,stroke,en,0,1698502773269,""
en:petulant,petulant,petulant,en,0,1697228123428,""
en:devilling,devilling,devil,en,0,1698112253989,""
en:rusks,rusks,Rusk,en,0,1697147480067,""
en:incongruous,incongruous,incongruous,en,0,1698499082688,""
en:cardigan,cardigan,cardigan,en,0,1697143483431,""
en:jostling,jostling,jostle,en,0,1697148252973,""
en:crags,crags,crag,en,0,1698506917002,""
en:connivance,connivance,connivance,en,0,1697141625807,""
en:hoe,hoe,hoe,en,0,1697148316000,""
en:tortuous,tortuous,tortuous,en,0,1698505731400,""
en:hapless,hapless,hapless,en,0,1697141666010,""
en:ginger,ginger,ginger,en,0,1698499183140,""
en:bray,bray,bray,en,0,1697143447758,""
en:pontificated,pontificated,pontificate,en,0,1697143356717,""
en:becalmed,becalmed,becalm,en,0,1698501978508,""
en:bleating,bleating,bleat,en,0,1698604659729,""
en:aerial,aerial,aerial,en,0,1698607572603,""
en:sophistry,sophistry,sophistry,en,0,1698516947049,""
en:cussed,cussed,cussed,en,0,1698608109152,""
en:scowl,scowl,scowl,en,0,1698607351362,""
en:disown,disown,disown,en,0,1698608215593,""
en:expenditure,expenditure,expenditure,en,0,1698517516735,""
en:dawdled,dawdled,dawdle,en,0,1698608329671,""
en:squalid,squalid,squalid,en,0,1698518189468,""
en:complacent,complacent,complacent,en,0,1698607492231,""
en:tousled,tousled,tousle,en,0,1698608055884,""
en:tinkle,tinkle,tinkle,en,0,1698588842223,""
en:doffing,doffing,doff,en,0,1698516698875,""
en:hurtling,hurtling,hurtle,en,0,1698608031720,""
en:homily,homily,homily,en,0,1698609600741,""
en:beady,beady,beady,en,0,1698608521855,""
en:testy,testy,testy,en,0,1698608122415,""
en:beeches,beeches,beech,en,0,1698609638552,""
en:expedient,expedient,expedient,en,0,1698623232023,""
en:pelmanism,pelmanism,Pelmanism,en,0,1698606828567,""
en:despondently,despondently,despondently,en,0,1698518902362,""
en:Peculation,Peculation,peculation,en,0,1698518117270,""
en:donnish,donnish,donnish,en,0,1698517424985,""
en:spindly,spindly,spindly,en,0,1698594473778,""
en:lithe,lithe,lithe,en,0,1698608469182,""
en:slanted,slanted,slant,en,0,1698588535677,""
en:dingy,dingy,dingy,en,0,1698594875521,""
en:pansy,pansy,pansy,en,0,1698588189008,""
en:ungainly,ungainly,ungainly,en,0,1698518582027,""
en:conceits,conceits,conceit,en,0,1698517420067,""
en:protracted,protracted,protracted,en,0,1698517917522,""
en:blandishment,blandishment,blandishment,en,0,1698594774802,""
en:superannuation,superannuation,superannuation,en,0,1698596134699,""
en:lore,lore,lore,en,0,1698587359933,""
en:crabbed,crabbed,crabbed,en,0,1698545122849,""
en:barouche,barouche,barouche,en,0,1698594258576,""
en:jaunty,jaunty,jaunty,en,0,1698595119705,""
en:umbrage,umbrage,umbrage,en,0,1698518821158,""
en:sniggered,sniggered,snigger,en,0,1698625345573,""
en:canvassing,canvassing,canvass,en,0,1698690617579,""
en:shoddy,shoddy,shoddy,en,0,1698690895405,""
en:iniquities,iniquities,iniquity,en,0,1698624783310,""
en:perfunctory,perfunctory,perfunctory,en,0,1698690996528,""
en:demurely,demurely,demurely,en,0,1703532630847,""
en:wisecracks,wisecracks,wisecrack,en,0,1703531141357,""
en:clasped,clasped,clasp,en,0,1703673825800,""
en:dolled,dolled,doll,en,0,1703676991789,""
en:snatch,snatch,snatch,en,0,1703679051262,""
en:dankness,dankness,dankness,en,0,1703687528932,""
en:concertina,concertina,concertina,en,0,1703563870178,""
en:buff,buff,buff,en,0,1703678518373,""
en:wart,wart,wart,en,0,1703531117054,""
en:drag,drag,drag,en,0,1703676912702,""
en:repeal,repeal,repeal,en,0,1703673911734,""
en:opened,opened,open,en,0,1703678934569,""
en:spruce,spruce,spruce,en,0,1703533417681,""
en:davenport,davenport,davenport,en,0,1703531457706,""
en:croupier,croupier,croupier,en,0,1703674024059,""
en:pup,pup,pup,en,0,1703466471244,""
en:carfare,carfare,carfare,en,0,1703673848797,""
en:tipped,tipped,tip,en,0,1703197906301,""
en:gag,gag,gag,en,0,1703482830291,""
en:shamus,shamus,shamus,en,0,1703519042625,""
en:grafters,grafters,grafter,en,0,1703674003643,""
en:shill,shill,shill,en,0,1703466463338,""
en:whittling,whittling,Whittle,en,0,1703687885487,""
en:disused,disused,disused,en,0,1703676902483,""
en:hooch,hooch,hooch,en,0,1703678160475,""
en:compulsory,compulsory,compulsory,en,0,1703674964128,""
en:zoomed,zoomed,zoom,en,0,1703679161842,""
en:wrangle,wrangle,wrangle,en,0,1703674597857,""
en:bawdy,bawdy,bawdy,en,0,1703673584613,""
en:deadpan,deadpan,deadpan,en,0,1703531358463,""
en:haymaker,haymaker,haymaker,en,0,1703473123259,""
en:sap,sap,sap,en,0,1703675121252,""
en:banked,banked,bank,en,0,1703679176030,""
en:threshed,threshed,thresh,en,0,1703678938045,""
en:haywire,haywire,haywire,en,0,1703730009800,""
en:hooey,hooey,hooey,en,0,1703729564458,""
en:dappled,dappled,dapple,en,0,1703729733198,""
en:wren,wren,wren,en,0,1703731027776,""
en:shyster,shyster,shyster,en,0,1703730245989,""
en:graft,graft,graft,en,0,1703688568651,""
en:pinks,pinks,pink,en,0,1703729047545,""
en:swerved,swerved,swerve,en,0,1703688098963,""
en:collodion,collodion,collodion,en,0,1703717154975,""
en:cutaway,cutaway,cutaway,en,0,1703717188128,""
en:jostled,jostled,jostle,en,0,1703688090554,""
en:spur,spur,spur,en,0,1703728901283,""
en:souse,souse,souse,en,0,1703789580758,""
en:hack,hack,hack,en,0,1703688638618,""
en:screwy,screwy,screwy,en,0,1703860638413,""
en:bilious,bilious,bilious,en,0,1703892567823,""
en:disclaimed,disclaimed,disclaim,en,0,1703884057258,""
en:glowing,glowing,glowing,en,0,1703950972504,""
en:snottiness,snottiness,snottiness,en,0,1703950008939,""
en:spry,spry,spry,en,0,1703905257899,""
en:gangling,gangling,gangling,en,0,1703904069331,""
en:badger,badger,badger,en,0,1703906088218,""
en:tot,tot,tot,en,0,1703904039701,""
en:squawking,squawking,squawk,en,0,1704039417272,""
en:pouted,pouted,pout,en,0,1703891563512,""
en:mopery,mopery,mopery,en,0,1703905098466,""
en:mugg,mugg,mugger,en,0,1703893031633,""
en:tickled,tickled,tickle,en,0,1703892402905,""
en:batty,batty,batty,en,0,1703884025933,""
en:sulkily,sulkily,sulkily,en,0,1703892657854,""
en:dope,dope,dope,en,0,1703891254261,""
en:goof,goof,goof,en,0,1703949771277,""
en:peevish,peevish,peevish,en,0,1703892934060,""
en:cinch,cinch,cinch,en,0,1703949758612,""
en:speakeasy,speakeasy,speakeasy,en,0,1703903762793,""
en:swell,swell,swell,en,0,1704146710116,""
en:quirk,quirk,quirk,en,0,1704170349777,""
en:slinked,slinked,slink,en,0,1704169947209,""
en:screwball,screwball,screwball,en,0,1704170366276,""
en:insurable,insurable,insurable,en,0,1704169957365,""
en:tautly,tautly,tautly,en,0,1704547839513,""
en:assent,assent,assent,en,0,1704549801297,""
en:dove,dove,dove,en,0,1704549485160,""
en:descried,descried,descry,en,0,1704549421737,""
en:rasped,rasped,rasp,en,0,1704548377983,""
en:girders,girders,girder,en,0,1704547658609,""
en:pinwheels,pinwheels,pinwheel,en,0,1704549152110,""
en:abreast,abreast,abreast,en,0,1704549455087,""
en:toiling,toiling,toil,en,0,1704549357447,""
en:clinch,clinch,clinch,en,0,1704548336586,""
en:fastened,fastened,fasten,en,0,1704547893171,""
en:floodlighted,floodlighted,floodlight,en,0,1704548062658,""
en:onset,onset,onset,en,0,1704548216814,""
en:circumspection,circumspection,circumspection,en,0,1704673799928,""
en:scrimmage,scrimmage,scrimmage,en,0,1704673365558,""
en:expiatory,expiatory,expiatory,en,0,1704673496699,""
en:holly,holly,holly,en,0,1704673532532,""
en:grove,grove,grove,en,0,1704673540070,""
en:finning,finning,Finn,en,0,1705181218754,""
en:creel,creel,creel,en,0,1705181929251,""
en:riffle,riffle,riffle,en,0,1705181177150,""
en:gleaming,gleaming,gleam,en,0,1706396158228,""
en:cooped,cooped,coop,en,0,1705187999418,""
en:lonesome,lonesome,lonesome,en,0,1705183891409,""
en:fibbing,fibbing,fib,en,0,1705183286246,""
en:saucer,saucer,saucer,en,0,1705187897946,""
en:punk,punk,punk,en,0,1706400051942,""
en:clotted,clotted,clot,en,0,1706398951696,""
en:snarl,snarl,snarl,en,0,1706399132829,""
en:was,was,was,en,0,1706404663554,""
en:bawl,bawl,bawl,en,0,1706398999147,""
en:slob,slob,slob,en,0,1706400646297,""
en:chortled,chortled,chortle,en,0,1706398677788,""
en:scalloped,scalloped,scallop,en,0,1706399779230,""
en:troughs,troughs,trough,en,0,1706399257887,""
en:highball,highball,highball,en,0,1706400369585,""
en:ruddy,ruddy,ruddy,en,0,1706405047856,""
en:bleak,bleak,bleak,en,0,1708311280412,""
en:wizened,wizened,wizened,en,0,1708283641403,""
en:strenuously,strenuously,strenuously,en,0,1708266703194,""
en:horrid,horrid,horrid,en,0,1706647574121,""
en:soporific,soporific,soporific,en,0,1706621575011,""
en:brine,brine,brine,en,0,1708284115221,""
en:jocularity,jocularity,jocularity,en,0,1708289477241,""
en:spigots,spigots,spigot,en,0,1708265601498,""
en:heady,heady,heady,en,0,1708283833503,""
en:husbanded,husbanded,husband,en,0,1708265150689,""
en:rind,rind,rind,en,0,1708265038845,""
en:unsavory,unsavory,unsavory,en,0,1708402493633,""
en:gibbets,gibbets,gibbet,en,0,1708311614177,""
en:Briars,Briars,briar,en,0,1706622165410,""
en:carillon,carillon,carillon,en,0,1708289200362,""
en:pungent,pungent,pungent,en,0,1706621584993,""
en:reminisce,reminisce,reminisce,en,0,1706622369554,""
en:soliloquy,soliloquy,soliloquy,en,0,1706621689628,""
en:dismal,dismal,dismal,en,0,1708265416980,""
en:obsequious,obsequious,obsequious,en,0,1708402601172,""
en:dogged,dogged,dogged,en,0,1708915345990,""
en:imbued,imbued,imbue,en,0,1708896319429,""
en:fleece,fleece,fleece,en,0,1709125410654,""
en:repose,repose,repose,en,0,1708899240758,""
en:balky,balky,balky,en,0,1708896452002,""
en:bludgeoning,bludgeoning,bludgeon,en,0,1708946095786,""
en:windward,windward,windward,en,0,1709124574278,""
en:hatrack,hatrack,hatrack,en,0,1708945467706,""
en:lewdness,lewdness,lewdness,en,0,1708947375782,""
en:malingering,malingering,malinger,en,0,1708896442636,""
en:routed,routed,route,en,0,1708946125210,""
en:comely,comely,comely,en,0,1708898988360,""
en:scalding,scalding,scalding,en,0,1708896960987,""
en:decree,decree,decree,en,0,1708946439572,""
en:homely,homely,homely,en,0,1708946055295,""
en:importunate,importunate,importunate,en,0,1709122661752,""
en:hostess,hostess,hostess,en,0,1708945477038,""
en:diffidence,diffidence,diffidence,en,0,1708945304838,""
en:perambulator,perambulator,perambulator,en,0,1708946863744,""
en:gregarious,gregarious,gregarious,en,0,1708896828673,""
en:fatuity,fatuity,fatuity,en,0,1708898891008,""
en:leers,leers,leer,en,0,1708946504701,""
en:furloughs,furloughs,furlough,en,0,1708944998520,""
en:contrite,contrite,contrite,en,0,1709125022910,""
en:welts,welts,welt,en,0,1708915424255,""
en:overbearing,overbearing,overbearing,en,0,1709122657073,""
en:astringency,astringency,astringency,en,0,1708899006766,""
en:bandy,bandy,bandy,en,0,1709124758848,""
en:firmament,firmament,firmament,en,0,1708915515884,""
en:straits,straits,straits,en,0,1708945650583,""
en:distempers,distempers,distemper,en,0,1709124901107,""
en:plaint,plaint,plaint,en,0,1709261952936,""
en:petulance,petulance,petulance,en,0,1709261626869,""
en:ascot,ascot,ascot,en,0,1709212704706,""
en:garishly,garishly,garishly,en,0,1709877229849,""
en:harried,harried,harry,en,0,1709877217199,""
en:forlorn,forlorn,forlorn,en,0,1709640426947,""
en:pugnacious,pugnacious,pugnacious,en,0,1709642901275,""
en:hamper,hamper,hamper,en,0,1709876979130,""
en:insuperable,insuperable,insuperable,en,0,1709642608568,""
en:jonquils,jonquils,jonquil,en,0,1709640360495,""
en:waywardness,waywardness,waywardness,en,0,1709877346498,""
en:anecdote,anecdote,anecdote,en,0,1709640604324,""
en:fatuous,fatuous,fatuous,en,0,1709939332270,""
en:vestry,vestry,vestry,en,0,1710590678817,""
en:bluebeards,bluebeards,Bluebeard,en,0,1709938359375,""
en:crapshooter,crapshooter,crapshooter,en,0,1709941059719,""
en:tacked,tacked,tack,en,0,1709988565957,""
en:arbor,arbor,arbor,en,0,1709941831262,""
en:cupidity,cupidity,cupidity,en,0,1709988342062,""
en:bolt,bolt,bolt,en,0,1710591062121,""
en:slumped,slumped,slump,en,0,1709939358796,""
en:inured,inured,inure,en,0,1709933467243,""
en:legacy,legacy,legacy,en,0,1709989568077,""
en:hassock,hassock,hassock,en,0,1709942155998,""
en:surreptitiously,surreptitiously,surreptitiously,en,0,1709989342066,""
en:rustle,rustle,rustle,en,0,1709938774290,""
en:saffron,saffron,saffron,en,0,1709933906312,""
en:magpies,magpies,magpie,en,0,1709934443576,""
en:heartening,heartening,hearten,en,0,1710590765924,""
en:GULCH,GULCH,gulch,en,0,1709941818551,""
en:contentious,contentious,contentious,en,0,1711330933664,""
en:diverting,diverting,divert,en,0,1711681394444,""
en:Slovenly,Slovenly,slovenly,en,0,1711680202325,""
en:gopher,gopher,gopher,en,0,1711910768055,""
en:nimble,nimble,nimble,en,0,1711918680052,""
en:alderman,alderman,alderman,en,0,1711909582511,""
en:groove,groove,groove,en,0,1711910276777,""
en:mumps,mumps,mumps,en,0,1711909591581,""
en:teetering,teetering,teeter,en,0,1711909417466,""
en:gaudy,gaudy,gaudy,en,0,1711903369116,""
en:sheerest,sheerest,sheer,en,0,1711905152609,""
en:swathed,swathed,swathe,en,0,1711903777867,""
en:cloying,cloying,cloy,en,0,1711903076863,""
en:frontage,frontage,frontage,en,0,1711909308192,""
en:pall,pall,pall,en,0,1711903409450,""
en:gusher,gusher,gusher,en,0,1711905244947,""
en:doodads,doodads,doodad,en,0,1711905106157,""
en:smut,smut,smut,en,0,1711910066419,""
en:wean,wean,wean,en,0,1711889990823,""
en:chantering,chantering,chanter,en,0,1714299786559,""
en:seventeen,seventeen,seventeen,en,0,1714232800998,""
en:gushed,gushed,gush,en,0,1713911694778,""
en:mouldering,mouldering,moulder,en,0,1714232721327,""
en:nipping,nipping,Nip,en,0,1714299859065,""
en:cajoled,cajoled,cajole,en,0,1714232134685,""
en:gimlet,gimlet,gimlet,en,0,1714308022730,""
en:shiner,shiner,shiner,en,0,1714270752760,""
en:spinnaker,spinnaker,spinnaker,en,0,1714306880005,""
en:Glints,Glints,glint,en,0,1713923984582,""
en:chided,chided,chide,en,0,1713910406315,""
en:hilt,hilt,hilt,en,0,1714308399422,""
en:kerb,kerb,kerb,en,0,1713911794167,""
en:bout,bout,bout,en,0,1713924057881,""
en:Denizens,Denizens,denizen,en,0,1714230838217,""
en:flourish,flourish,flourish,en,0,1713954128178,""
en:abstemious,abstemious,abstemious,en,0,1714260845481,""
en:Buggered,Buggered,bugger,en,0,1714307016486,""
en:locum,locum,locum,en,0,1713911272656,""
en:slurred,slurred,slur,en,0,1714230507881,""
en:ghoul,ghoul,ghoul,en,0,1714227995769,""
en:mufti,mufti,mufti,en,0,1714307549023,""
en:nippy,nippy,nippy,en,0,1714232804205,""
en:trawl,trawl,trawl,en,0,1713911782354,""
en:knacker,knacker,knacker,en,0,1714306997596,""
en:remonstrations,remonstrations,remonstration,en,0,1713952765404,""
en:flicked,flicked,flick,en,0,1713954846270,""
en:slack,slack,slack,en,0,1714232281593,""
en:trite,trite,trite,en,0,1714232022528,""
en:hoisting,hoisting,hoist,en,0,1714306893294,""
en:scudding,scudding,scud,en,0,1713954923688,""
en:nipped,nipped,Nip,en,0,1714307099635,""
en:glib,glib,glib,en,0,1713909979505,""
